Year,Month,Day,APCode,Snow,Prcp
2008,5,5,BOI,0.0,0.0
2008,5,5,GEG,0.0,0.0
2008,5,5,RNO,0.0,0.0
2008,5,5,BUF,0.0,0.0
2008,5,5,BUR,0.0,0.0
2008,5,5,SJC,0.0,0.0
2008,5,5,SMF,0.0,0.0
2008,5,5,IND,0.0,0.0
2008,5,5,ISP,0.0,0.0
2008,5,5,JAN,0.0,0.0
2008,5,5,LIT,0.0,0.0
2008,5,5,MHT,0.0,0.0
2008,5,5,OKC,0.0,5.0
2008,5,5,ORF,0.0,0.0
2008,5,5,PBI,0.0,0.0
2008,5,5,PIT,0.0,0.0
2008,5,5,RSW,0.0,0.0
2008,5,5,CRP,0.0,25.0
2008,5,5,TUL,0.0,0.0
2008,5,5,IAD,0.0,0.0
2008,5,5,OMA,0.0,0.0
2008,5,5,SFO,0.0,0.0
2008,5,5,SNA,0.0,0.0
2008,5,6,ABQ,0.0,0.0
2008,5,6,AMA,0.0,3.0
2008,5,6,BWI,0.0,0.0
2008,5,6,DAL,0.0,130.0
2008,5,6,DEN,0.0,0.0
2008,5,6,ELP,0.0,0.0
2008,5,6,HOU,0.0,0.0
2008,5,6,LAS,0.0,0.0
2008,5,6,LAX,0.0,0.0
2008,5,6,LBB,0.0,678.0
2008,5,6,MAF,0.0,10.0
2008,5,6,MCI,0.0,0.0
2008,5,6,MCO,0.0,0.0
2008,5,6,MDW,0.0,0.0
2008,5,6,OAK,0.0,0.0
2008,5,6,PDX,0.0,0.0
2008,5,6,PHX,0.0,0.0
2008,5,6,SAN,0.0,0.0
2008,5,6,SEA,0.0,0.0
2008,5,6,SLC,0.0,0.0
2008,5,6,STL,0.0,0.0
2008,5,6,TPA,0.0,0.0
2008,5,6,TUS,0.0,0.0
2008,5,6,ALB,0.0,0.0
2008,5,6,AUS,0.0,0.0
2008,5,6,BNA,0.0,0.0
2008,5,6,HRL,0.0,0.0
2008,5,6,PHL,0.0,0.0
2008,5,6,BDL,0.0,0.0
2008,5,6,BHM,0.0,0.0
2008,5,6,JAX,0.0,0.0
2008,5,6,MSY,0.0,0.0
2008,5,6,SDF,0.0,0.0
2008,5,6,CLE,0.0,0.0
2008,5,6,CMH,0.0,0.0
2008,5,6,DTW,0.0,0.0
2008,5,6,FLL,0.0,0.0
2008,5,6,ONT,0.0,0.0
2008,5,6,PVD,0.0,0.0
2008,5,6,RDU,0.0,0.0
2008,5,6,SAT,0.0,0.0
2008,5,6,BOI,0.0,0.0
2008,5,6,GEG,0.0,0.0
2008,5,6,RNO,0.0,0.0
2008,5,6,BUF,0.0,0.0
2008,5,6,BUR,0.0,0.0
2008,5,6,SJC,0.0,0.0
2008,5,6,SMF,0.0,0.0
2008,5,6,IND,0.0,0.0
2008,5,6,ISP,0.0,0.0
2008,5,6,JAN,0.0,0.0
2008,5,6,LIT,0.0,3.0
2008,5,6,MHT,0.0,0.0
2008,5,6,OKC,0.0,175.0
2008,5,6,ORF,0.0,0.0
2008,5,6,PBI,0.0,0.0
2008,5,6,PIT,0.0,0.0
2008,5,6,RSW,0.0,0.0
2008,5,6,CRP,0.0,0.0
2008,5,6,TUL,0.0,20.0
2008,5,6,IAD,0.0,0.0
2008,5,6,OMA,0.0,51.0
2008,5,6,SFO,0.0,0.0
2008,5,6,SNA,0.0,0.0
2008,5,7,ABQ,0.0,0.0
2008,5,7,AMA,0.0,218.0
2008,5,7,BWI,0.0,0.0
2008,5,7,DAL,0.0,8.0
2008,5,7,DEN,0.0,41.0
2008,5,7,ELP,0.0,0.0
2008,5,7,HOU,0.0,0.0
2008,5,7,LAS,0.0,0.0
2008,5,7,LAX,0.0,0.0
2008,5,7,LBB,0.0,165.0
2008,5,7,MAF,0.0,0.0
2008,5,7,MCI,0.0,5.0
2008,5,7,MCO,0.0,0.0
2008,5,7,MDW,0.0,180.0
2008,5,7,OAK,0.0,0.0
2008,5,7,PDX,0.0,0.0
2008,5,7,PHX,0.0,0.0
2008,5,7,SAN,0.0,5.0
2008,5,7,SEA,0.0,0.0
2008,5,7,SLC,0.0,74.0
2008,5,7,STL,0.0,315.0
2008,5,7,TPA,0.0,0.0
2008,5,7,TUS,0.0,0.0
2008,5,7,ALB,0.0,0.0
2008,5,7,AUS,0.0,0.0
2008,5,7,BNA,0.0,28.0
