Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,OriginSnow,OriginPrcp,DestSnow,DestPrcp
2008,9,2,2,928,930,1023,1030,WN,154,N417WN,55,60,42,-7,-2,STL,MCI,237,4,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,208.0
2008,9,2,2,1548,1540,1644,1640,WN,334,N904WN,56,60,41,4,8,STL,MCI,237,4,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,208.0
2008,9,2,2,1940,1945,2046,2045,WN,349,N318SW,66,60,45,1,-5,STL,MCI,237,9,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,208.0
2008,9,2,2,629,635,722,735,WN,1639,N497WN,53,60,41,-13,-6,STL,MCI,237,3,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,208.0
2008,9,2,2,1254,1240,1401,1340,WN,1925,N633SW,67,60,50,21,14,STL,MCI,237,5,12,0,,0,0,0,7,1,13,0.0,0.0,0.0,208.0
2008,9,2,2,1916,1920,2219,2235,WN,579,N733SA,123,135,111,-16,-4,STL,MCO,880,3,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,756,800,1109,1120,WN,773,N467WN,133,140,111,-11,-4,STL,MCO,880,8,14,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1208,1215,1513,1540,WN,1072,N480WN,125,145,113,-27,-7,STL,MCO,880,4,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1602,1605,1911,1925,WN,1530,N352SW,129,140,112,-14,-3,STL,MCO,880,7,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,2120,2125,2215,2220,WN,132,N608SW,55,55,42,-5,-5,STL,MDW,251,5,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,840,840,935,940,WN,277,N203WN,55,60,39,-5,0,STL,MDW,251,7,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1851,1855,1952,1955,WN,337,N484WN,61,60,46,-3,-4,STL,MDW,251,6,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1223,1225,1318,1325,WN,583,N505SW,55,60,40,-7,-2,STL,MDW,251,4,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1010,1010,1103,1110,WN,770,N612SW,53,60,40,-7,0,STL,MDW,251,3,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,700,700,754,800,WN,855,N689SW,54,60,40,-6,0,STL,MDW,251,3,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1407,1355,1458,1455,WN,1107,N652SW,51,60,39,3,12,STL,MDW,251,3,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,NA,1650,NA,1750,WN,1526,,NA,60,NA,NA,NA,STL,MDW,251,NA,NA,1,A,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,2011,2015,2118,2115,WN,1612,N627SW,67,60,43,3,-4,STL,MDW,251,15,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1547,1545,1648,1650,WN,1837,N618WN,61,65,44,-2,2,STL,MDW,251,5,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,608,610,700,705,WN,2280,N220WN,52,55,39,-5,-2,STL,MDW,251,2,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1154,1155,1315,1320,WN,35,N316SW,81,85,69,-5,-1,STL,OKC,462,4,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,2031,1955,2156,2120,WN,1587,N700GS,85,85,69,36,36,STL,OKC,462,3,13,0,,0,36,0,0,0,0,0.0,0.0,0.0,0.0
2008,9,2,2,2005,2005,2108,2115,WN,391,N365SW,63,70,51,-7,0,STL,OMA,342,3,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,15.0
2008,9,2,2,1548,1550,1658,1700,WN,1849,N290WN,70,70,57,-2,-2,STL,OMA,342,3,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,15.0
2008,9,2,2,817,820,921,930,WN,1921,N238WN,64,70,51,-9,-3,STL,OMA,342,2,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,15.0
2008,9,2,2,1756,1800,2102,2145,WN,372,N749SW,126,165,110,-43,-4,STL,PHL,813,9,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,952,955,1312,1340,WN,871,N360SW,140,165,123,-28,-3,STL,PHL,813,5,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,633,635,741,755,WN,117,N617SW,188,200,172,-14,-2,STL,PHX,1262,5,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1801,1805,1919,1925,WN,121,N927WN,198,200,182,-6,-4,STL,PHX,1262,7,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,855,855,1010,1015,WN,147,N327SW,195,200,169,-5,0,STL,PHX,1262,10,16,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,2120,2125,2227,2240,WN,839,N507SW,187,195,174,-13,-5,STL,PHX,1262,4,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1231,1225,1335,1345,WN,1608,N914WN,184,200,166,-10,6,STL,PHX,1262,7,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,752,755,946,955,WN,224,N492WN,54,60,41,-9,-3,STL,SDF,254,4,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,2017,2015,2214,2215,WN,229,N296WN,57,60,42,-1,2,STL,SDF,254,3,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1202,1140,1356,1340,WN,1822,N266WN,54,60,40,16,22,STL,SDF,254,3,11,0,,0,16,0,0,0,0,0.0,0.0,0.0,0.0
2008,9,2,2,738,735,937,950,WN,848,N260WN,179,195,167,-13,3,STL,SLC,1156,3,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1844,1845,2046,2055,WN,1209,N323SW,182,190,164,-9,-1,STL,SLC,1156,5,13,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,843,845,1200,1200,WN,406,N628SW,137,135,118,0,-2,STL,TPA,869,3,16,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1358,1355,1705,1710,WN,1596,N227WN,127,135,112,-5,3,STL,TPA,869,3,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1436,1435,1548,1545,WN,114,N512SW,72,70,54,3,1,STL,TUL,351,5,13,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,13.0
2008,9,2,2,2032,2035,2134,2145,WN,402,N652SW,62,70,51,-11,-3,STL,TUL,351,3,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,13.0
2008,9,2,2,915,915,1025,1025,WN,1699,N686SW,70,70,55,0,0,STL,TUL,351,4,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,13.0
2008,9,2,2,1600,1605,1725,1745,WN,942,N496WN,205,220,194,-20,-5,TPA,ABQ,1497,4,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1459,1505,1757,1755,WN,15,N358SW,178,170,161,2,-6,TPA,ALB,1130,3,14,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,930,935,1050,1100,WN,418,N623SW,140,145,127,-10,-5,TPA,AUS,928,5,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1129,1125,1416,1410,WN,233,N755SA,167,165,154,6,4,TPA,BDL,1111,5,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,8.0
2008,9,2,2,1846,1850,2142,2135,WN,647,N302SW,176,165,161,7,-4,TPA,BDL,1111,6,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,8.0
2008,9,2,2,1319,1315,1337,1340,WN,138,N278WN,78,85,67,-3,4,TPA,BHM,460,3,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,659,700,717,725,WN,154,N417WN,78,85,67,-8,-1,TPA,BHM,460,3,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1802,1805,1821,1830,WN,305,N695SW,79,85,66,-9,-3,TPA,BHM,460,2,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,2050,2055,2132,2140,WN,63,N431WN,102,105,90,-8,-5,TPA,BNA,612,6,6,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1445,1450,1526,1535,WN,143,N282WN,101,105,88,-9,-5,TPA,BNA,612,5,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1814,1815,1901,1900,WN,215,N923WN,107,105,92,1,-1,TPA,BNA,612,7,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1131,1125,1214,1210,WN,534,N283WN,103,105,88,4,6,TPA,BNA,612,6,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1647,1650,1921,1925,WN,1092,N642WN,154,155,144,-4,-3,TPA,BUF,1054,3,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,830,830,1102,1105,WN,1949,N326SW,152,155,142,-3,0,TPA,BUF,1054,3,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1144,1140,1359,1400,WN,149,N680AA,135,140,117,-1,4,TPA,BWI,842,3,15,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,2000,2005,2214,2220,WN,734,N344SW,134,135,122,-6,-5,TPA,BWI,842,4,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1426,1430,1637,1645,WN,765,N478WN,131,135,121,-8,-4,TPA,BWI,842,2,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,711,710,923,925,WN,1126,N390SW,132,135,119,-2,1,TPA,BWI,842,2,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,912,915,1129,1130,WN,1311,N610WN,137,135,122,-1,-3,TPA,BWI,842,7,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1736,1735,1946,1955,WN,1465,N227WN,130,140,120,-9,1,TPA,BWI,842,3,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1344,1350,1600,1600,WN,733,N355SW,136,130,124,0,-6,TPA,CMH,829,2,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1015,1020,1224,1230,WN,1569,N463WN,129,130,120,-6,-5,TPA,CMH,829,2,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1228,1225,1355,1405,WN,216,N628SW,207,220,195,-10,3,TPA,DEN,1506,4,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,2200,2145,2252,2240,WN,76,N692SW,52,55,40,12,15,TPA,FLL,197,4,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,28.0
2008,9,2,2,1135,1135,1226,1235,WN,104,N491WN,51,60,38,-9,0,TPA,FLL,197,5,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,28.0
2008,9,2,2,1856,1855,1949,1955,WN,133,N607SW,53,60,39,-6,1,TPA,FLL,197,3,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,28.0
2008,9,2,2,1549,1500,1641,1605,WN,281,N342SW,52,65,42,36,49,TPA,FLL,197,4,6,0,,0,0,0,0,0,36,0.0,0.0,0.0,28.0
2008,9,2,2,1002,1005,1056,1100,WN,327,N929WN,54,55,38,-4,-3,TPA,FLL,197,4,12,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,28.0
2008,9,2,2,1347,1350,1437,1445,WN,584,N731SA,50,55,38,-8,-3,TPA,FLL,197,3,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,28.0
2008,9,2,2,1932,1935,2022,2030,WN,1041,N909WN,50,55,40,-8,-3,TPA,FLL,197,3,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,28.0
2008,9,2,2,639,640,730,735,WN,1369,N524SW,51,55,38,-5,-1,TPA,FLL,197,4,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,28.0
2008,9,2,2,1649,1645,1741,1745,WN,1822,N266WN,52,60,41,-4,4,TPA,FLL,197,3,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,28.0
2008,9,2,2,647,650,751,805,WN,10,N363SW,124,135,110,-14,-3,TPA,HOU,781,5,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,3.0
2008,9,2,2,1104,1055,1208,1205,WN,26,N655WN,124,130,109,3,9,TPA,HOU,781,4,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,3.0
2008,9,2,2,1550,1545,1653,1705,WN,46,N660SW,123,140,109,-12,5,TPA,HOU,781,5,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,3.0
2008,9,2,2,1852,1855,1952,2010,WN,58,N237WN,120,135,106,-18,-3,TPA,HOU,781,4,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,3.0
2008,9,2,2,910,910,1118,1125,WN,1098,N768SW,128,135,114,-7,0,TPA,IAD,810,5,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1948,1950,2203,2210,WN,1743,N463WN,135,140,118,-7,-2,TPA,IAD,810,8,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,927,930,1141,1150,WN,1545,N524SW,134,140,117,-9,-3,TPA,IND,838,8,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1411,1415,1626,1635,WN,1939,N229WN,135,140,119,-9,-4,TPA,IND,838,8,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1520,1525,1802,1805,WN,74,N515SW,162,160,149,-3,-5,TPA,ISP,1034,4,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,89.0
2008,9,2,2,1021,1025,1302,1305,WN,95,N489WN,161,160,148,-3,-4,TPA,ISP,1034,3,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,89.0
2008,9,2,2,1957,2000,2236,2240,WN,929,N495WN,159,160,149,-4,-3,TPA,ISP,1034,3,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,89.0
2008,9,2,2,1126,1130,1210,1220,WN,201,N797MX,44,50,33,-10,-4,TPA,JAX,180,5,6,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1709,1710,1756,1820,WN,1719,N328SW,47,70,33,-24,-1,TPA,JAX,180,5,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,739,740,825,835,WN,1802,N426WN,46,55,33,-10,-1,TPA,JAX,180,5,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,949,955,1120,1145,WN,779,N452WN,271,290,258,-25,-6,TPA,LAS,1984,5,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1358,1400,1534,1550,WN,1003,N765SW,276,290,261,-16,-2,TPA,LAS,1984,5,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,755,755,934,945,WN,487,N219WN,159,170,144,-11,0,TPA,MCI,1048,4,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,208.0
2008,9,2,2,1726,1725,1857,1910,WN,1708,N249WN,151,165,136,-13,1,TPA,MCI,1048,6,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,208.0
2008,9,2,2,1805,1810,1941,1950,WN,116,N489WN,156,160,142,-9,-5,TPA,MDW,997,5,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1101,1100,1234,1250,WN,272,N503SW,153,170,138,-16,1,TPA,MDW,997,5,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,755,800,925,935,WN,475,N634SW,150,155,137,-10,-5,TPA,MDW,997,4,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,2037,2040,2209,2215,WN,636,N222WN,152,155,139,-6,-3,TPA,MDW,997,5,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,632,630,806,800,WN,1546,N230WN,154,150,141,6,2,TPA,MDW,997,4,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1549,1550,1725,1735,WN,1649,N250WN,156,165,143,-10,-1,TPA,MDW,997,5,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1934,1935,2239,2235,WN,128,N710SW,185,180,173,4,-1,TPA,MHT,1204,4,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1201,1205,1507,1505,WN,1597,N626SW,186,180,174,2,-4,TPA,MHT,1204,4,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,NA,1230,NA,1300,WN,840,,NA,90,NA,NA,NA,TPA,MSY,487,NA,NA,1,B,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,836.0
2008,9,2,2,NA,2015,NA,2045,WN,1301,,NA,90,NA,NA,NA,TPA,MSY,487,NA,NA,1,B,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,836.0
2008,9,2,2,NA,950,NA,1015,WN,1793,,NA,85,NA,NA,NA,TPA,MSY,487,NA,NA,1,B,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,836.0
2008,9,2,2,1055,1100,1248,1255,WN,1451,N660SW,113,115,103,-7,-5,TPA,ORF,717,3,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1655,1650,1738,1750,WN,240,N423WN,43,60,32,-12,5,TPA,PBI,174,4,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,30.0
2008,9,2,2,728,730,812,820,WN,819,N418WN,44,50,32,-8,-2,TPA,PBI,174,4,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,30.0
2008,9,2,2,2147,2155,2229,2255,WN,1359,N223WN,42,60,31,-26,-8,TPA,PBI,174,4,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,30.0
2008,9,2,2,1201,1205,1248,1255,WN,2441,N263WN,47,50,32,-7,-4,TPA,PBI,174,4,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,30.0
2008,9,2,2,1838,1840,2106,2115,WN,810,N713SW,148,155,130,-9,-2,TPA,PHL,920,10,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,811,810,1055,1045,WN,1080,N240WN,164,155,134,10,1,TPA,PHL,920,16,14,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1311,1310,1542,1550,WN,1844,N629SW,151,160,139,-8,1,TPA,PHL,920,4,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1029,1030,1259,1305,WN,2905,N413WN,150,155,136,-6,-1,TPA,PHL,920,6,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1616,1620,1721,1735,WN,598,N220WN,245,255,230,-14,-4,TPA,PHX,1788,6,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,900,900,1117,1120,WN,1341,N412WN,137,140,123,-3,0,TPA,PIT,873,7,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1618,1625,1843,1845,WN,1390,N698SW,145,140,131,-2,-7,TPA,PIT,873,6,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1225,1230,1515,1520,WN,455,N253WN,170,170,159,-5,-5,TPA,PVD,1137,4,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1822,1830,2126,2120,WN,1087,N600WN,184,170,164,6,-8,TPA,PVD,1137,10,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1315,1320,1454,1505,WN,112,N906WN,99,105,88,-11,-5,TPA,RDU,587,3,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1955,2000,2133,2145,WN,460,N239WN,98,105,87,-12,-5,TPA,RDU,587,3,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,919,920,1056,1105,WN,1742,N511SW,97,105,87,-9,-1,TPA,RDU,587,2,8,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,758,800,920,935,WN,420,N760SW,142,155,129,-15,-2,TPA,SAT,972,4,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,955,945,1202,1145,WN,1925,N633SW,127,120,99,17,10,TPA,SDF,727,6,22,0,,0,10,0,7,0,0,0.0,0.0,0.0,0.0
2008,9,2,2,1707,1710,1823,1830,WN,1034,N661SW,136,140,123,-7,-3,TPA,STL,869,3,10,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1034,1040,1150,1200,WN,1608,N914WN,136,140,119,-10,-6,TPA,STL,869,6,11,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1559,1605,1650,1705,WN,45,N605SW,51,60,43,-15,-6,TUL,DAL,237,2,6,0,,0,NA,NA,NA,NA,NA,0.0,13.0,0.0,0.0
2008,9,2,2,1944,1945,2035,2040,WN,232,N412WN,51,55,43,-5,-1,TUL,DAL,237,3,5,0,,0,NA,NA,NA,NA,NA,0.0,13.0,0.0,0.0
2008,9,2,2,802,805,853,900,WN,484,N324SW,51,55,41,-7,-3,TUL,DAL,237,3,7,0,,0,NA,NA,NA,NA,NA,0.0,13.0,0.0,0.0
2008,9,2,2,1831,1835,1922,1930,WN,496,N327SW,51,55,40,-8,-4,TUL,DAL,237,5,6,0,,0,NA,NA,NA,NA,NA,0.0,13.0,0.0,0.0
2008,9,2,2,1316,1320,1406,1415,WN,1396,N686SW,50,55,40,-9,-4,TUL,DAL,237,3,7,0,,0,NA,NA,NA,NA,NA,0.0,13.0,0.0,0.0
2008,9,2,2,1044,1045,1135,1145,WN,1699,N686SW,51,60,42,-10,-1,TUL,DAL,237,3,6,0,,0,NA,NA,NA,NA,NA,0.0,13.0,0.0,0.0
2008,9,2,2,612,615,712,715,WN,1950,N505SW,60,60,42,-3,-3,TUL,DAL,237,4,14,0,,0,NA,NA,NA,NA,NA,0.0,13.0,0.0,0.0
2008,9,2,2,1609,1605,1731,1730,WN,114,N512SW,82,85,72,1,4,TUL,HOU,453,3,7,0,,0,NA,NA,NA,NA,NA,0.0,13.0,0.0,3.0
2008,9,2,2,708,710,829,835,WN,499,N414WN,81,85,71,-6,-2,TUL,HOU,453,3,7,0,,0,NA,NA,NA,NA,NA,0.0,13.0,0.0,3.0
2008,9,2,2,2050,2050,2211,2215,WN,846,N326SW,81,85,68,-4,0,TUL,HOU,453,6,7,0,,0,NA,NA,NA,NA,NA,0.0,13.0,0.0,3.0
2008,9,2,2,1150,1135,1316,1310,WN,1014,N738CB,86,95,73,6,15,TUL,HOU,453,4,9,0,,0,NA,NA,NA,NA,NA,0.0,13.0,0.0,3.0
2008,9,2,2,1048,1030,1129,1125,WN,2385,N295WN,161,175,150,4,18,TUL,LAS,1076,3,8,0,,0,NA,NA,NA,NA,NA,0.0,13.0,0.0,0.0
2008,9,2,2,801,800,851,855,WN,1529,N449WN,50,55,39,-4,1,TUL,MCI,223,4,7,0,,0,NA,NA,NA,NA,NA,0.0,13.0,0.0,208.0
2008,9,2,2,1745,1750,1836,1845,WN,2424,N424WN,51,55,40,-9,-5,TUL,MCI,223,4,7,0,,0,NA,NA,NA,NA,NA,0.0,13.0,0.0,208.0
2008,9,2,2,1849,1850,1917,1925,WN,40,N676SW,148,155,137,-8,-1,TUL,PHX,935,6,5,0,,0,NA,NA,NA,NA,NA,0.0,13.0,0.0,0.0
2008,9,2,2,731,735,803,810,WN,211,N433LV,152,155,133,-7,-4,TUL,PHX,935,8,11,0,,0,NA,NA,NA,NA,NA,0.0,13.0,0.0,0.0
2008,9,2,2,1152,1155,1216,1230,WN,472,N614SW,144,155,128,-14,-3,TUL,PHX,935,7,9,0,,0,NA,NA,NA,NA,NA,0.0,13.0,0.0,0.0
2008,9,2,2,1719,1720,1822,1830,WN,337,N484WN,63,70,53,-8,-1,TUL,STL,351,4,6,0,,0,NA,NA,NA,NA,NA,0.0,13.0,0.0,0.0
2008,9,2,2,1235,1225,1341,1335,WN,1107,N652SW,66,70,55,6,10,TUL,STL,351,4,7,0,,0,NA,NA,NA,NA,NA,0.0,13.0,0.0,0.0
2008,9,2,2,623,625,728,730,WN,1602,N312SW,65,65,54,-2,-2,TUL,STL,351,4,7,0,,0,NA,NA,NA,NA,NA,0.0,13.0,0.0,0.0
2008,9,2,2,1715,1725,1911,1930,WN,161,N502SW,56,65,46,-19,-10,TUS,ABQ,321,4,6,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,702,705,857,905,WN,1008,N206WN,55,60,45,-8,-3,TUS,ABQ,321,4,6,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1122,1125,1229,1240,WN,70,N691WN,67,75,57,-11,-3,TUS,LAS,365,3,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,1734,1735,1847,1850,WN,514,N910WN,73,75,56,-3,-1,TUS,LAS,365,3,14,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,2015,2025,2123,2140,WN,568,N359SW,68,75,56,-17,-10,TUS,LAS,365,3,9,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
2008,9,2,2,729,730,839,845,WN,836,N365SW,70,75,57,-6,-1,TUS,LAS,365,6,7,0,,0,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0
