Year,Month,Day,APCode,Snow,Prcp
2008,8,3,LAX,0.0,0.0
2008,8,3,LBB,0.0,0.0
2008,8,3,MAF,0.0,0.0
2008,8,3,MCI,0.0,0.0
2008,8,3,MCO,0.0,0.0
2008,8,3,MDW,0.0,0.0
2008,8,3,OAK,0.0,0.0
2008,8,3,PDX,0.0,0.0
2008,8,3,PHX,0.0,0.0
2008,8,3,SAN,0.0,0.0
2008,8,3,SEA,0.0,0.0
2008,8,3,SLC,0.0,0.0
2008,8,3,STL,0.0,84.0
2008,8,3,TPA,0.0,345.0
2008,8,3,TUS,0.0,13.0
2008,8,3,ALB,0.0,58.0
2008,8,3,AUS,0.0,0.0
2008,8,3,BNA,0.0,0.0
2008,8,3,FLL,0.0,3.0
2008,8,3,HRL,0.0,0.0
2008,8,3,PHL,0.0,0.0
2008,8,3,BDL,0.0,0.0
2008,8,3,BHM,0.0,0.0
2008,8,3,JAX,0.0,0.0
2008,8,3,MSY,0.0,0.0
2008,8,3,SDF,0.0,0.0
2008,8,3,CLE,0.0,0.0
2008,8,3,CMH,0.0,0.0
2008,8,3,DTW,0.0,0.0
2008,8,3,ONT,0.0,0.0
2008,8,3,ORF,0.0,0.0
2008,8,3,PVD,0.0,0.0
2008,8,3,RDU,0.0,0.0
2008,8,3,SAT,0.0,0.0
2008,8,3,BOI,0.0,0.0
2008,8,3,GEG,0.0,0.0
2008,8,3,RNO,0.0,0.0
2008,8,3,BUF,0.0,0.0
2008,8,3,BUR,0.0,0.0
2008,8,3,SJC,0.0,0.0
2008,8,3,SMF,0.0,0.0
2008,8,3,IND,0.0,0.0
2008,8,3,ISP,0.0,0.0
2008,8,3,JAN,0.0,69.0
2008,8,3,LIT,0.0,0.0
2008,8,3,MHT,0.0,8.0
2008,8,3,OKC,0.0,0.0
2008,8,3,PBI,0.0,0.0
2008,8,3,PIT,0.0,0.0
2008,8,3,RSW,0.0,0.0
2008,8,3,CRP,0.0,0.0
2008,8,3,TUL,0.0,0.0
2008,8,3,IAD,0.0,0.0
2008,8,3,OMA,0.0,0.0
2008,8,3,SFO,0.0,0.0
2008,8,3,SNA,0.0,0.0
2008,8,4,ABQ,0.0,0.0
2008,8,4,AMA,0.0,0.0
2008,8,4,BWI,0.0,0.0
2008,8,4,DAL,0.0,0.0
2008,8,4,DEN,0.0,0.0
2008,8,4,ELP,0.0,23.0
2008,8,4,HOU,0.0,0.0
2008,8,4,LAS,0.0,0.0
2008,8,4,LAX,0.0,0.0
2008,8,4,LBB,0.0,0.0
2008,8,4,MAF,0.0,0.0
2008,8,4,MCI,0.0,3.0
2008,8,4,MCO,0.0,0.0
2008,8,4,MDW,0.0,150.0
2008,8,4,OAK,0.0,0.0
2008,8,4,PDX,0.0,0.0
2008,8,4,PHX,0.0,0.0
2008,8,4,SAN,0.0,0.0
2008,8,4,SEA,0.0,0.0
2008,8,4,SLC,0.0,0.0
2008,8,4,STL,0.0,0.0
2008,8,4,TPA,0.0,46.0
2008,8,4,TUS,0.0,3.0
2008,8,4,ALB,0.0,0.0
2008,8,4,AUS,0.0,0.0
2008,8,4,BNA,0.0,0.0
2008,8,4,FLL,0.0,0.0
2008,8,4,HRL,0.0,0.0
2008,8,4,PHL,0.0,0.0
2008,8,4,BDL,0.0,0.0
2008,8,4,BHM,0.0,0.0
2008,8,4,JAX,0.0,0.0
2008,8,4,MSY,0.0,0.0
2008,8,4,SDF,0.0,0.0
2008,8,4,CLE,0.0,0.0
2008,8,4,CMH,0.0,0.0
2008,8,4,DTW,0.0,3.0
2008,8,4,ONT,0.0,0.0
2008,8,4,ORF,0.0,0.0
2008,8,4,PVD,0.0,0.0
2008,8,4,RDU,0.0,0.0
2008,8,4,SAT,0.0,0.0
2008,8,4,BOI,0.0,0.0
2008,8,4,GEG,0.0,0.0
2008,8,4,RNO,0.0,0.0
2008,8,4,BUF,0.0,0.0
2008,8,4,BUR,0.0,0.0
2008,8,4,SJC,0.0,0.0
2008,8,4,SMF,0.0,0.0
2008,8,4,IND,0.0,0.0
2008,8,4,ISP,0.0,0.0
2008,8,4,JAN,0.0,0.0
2008,8,4,LIT,0.0,0.0
2008,8,4,MHT,0.0,0.0
2008,8,4,OKC,0.0,0.0
2008,8,4,PBI,0.0,0.0
2008,8,4,PIT,0.0,0.0
2008,8,4,RSW,0.0,18.0
2008,8,4,CRP,0.0,0.0
2008,8,4,TUL,0.0,0.0
2008,8,4,IAD,0.0,0.0
2008,8,4,OMA,0.0,0.0
2008,8,4,SFO,0.0,0.0
2008,8,4,SNA,0.0,0.0
2008,8,5,ABQ,0.0,71.0
2008,8,5,AMA,0.0,0.0
2008,8,5,BWI,0.0,0.0
2008,8,5,DAL,0.0,0.0
2008,8,5,DEN,0.0,178.0
2008,8,5,ELP,0.0,0.0
2008,8,5,HOU,0.0,505.0
2008,8,5,LAS,0.0,0.0
2008,8,5,LAX,0.0,0.0
2008,8,5,LBB,0.0,0.0
2008,8,5,MAF,0.0,0.0
2008,8,5,MCI,0.0,0.0
2008,8,5,MCO,0.0,0.0
2008,8,5,MDW,0.0,20.0
2008,8,5,OAK,0.0,0.0
2008,8,5,PDX,0.0,0.0
2008,8,5,PHX,0.0,160.0
2008,8,5,SAN,0.0,0.0
2008,8,5,SEA,0.0,0.0
2008,8,5,SLC,0.0,0.0
2008,8,5,STL,0.0,0.0
2008,8,5,TPA,0.0,23.0
2008,8,5,TUS,0.0,150.0
2008,8,5,ALB,0.0,0.0
2008,8,5,AUS,0.0,0.0
2008,8,5,BNA,0.0,0.0
2008,8,5,FLL,0.0,0.0
2008,8,5,HRL,0.0,0.0
2008,8,5,PHL,0.0,0.0
2008,8,5,BDL,0.0,38.0
2008,8,5,BHM,0.0,0.0
2008,8,5,JAX,0.0,0.0
2008,8,5,MSY,0.0,0.0
2008,8,5,SDF,0.0,48.0
2008,8,5,CLE,0.0,3.0
2008,8,5,CMH,0.0,25.0
2008,8,5,DTW,0.0,3.0
2008,8,5,ONT,0.0,0.0
2008,8,5,ORF,0.0,0.0
2008,8,5,PVD,0.0,0.0
2008,8,5,RDU,0.0,0.0
2008,8,5,SAT,0.0,0.0
2008,8,5,BOI,0.0,0.0
2008,8,5,GEG,0.0,0.0
2008,8,5,RNO,0.0,0.0
2008,8,5,BUF,0.0,46.0
2008,8,5,BUR,0.0,0.0
2008,8,5,SJC,0.0,0.0
2008,8,5,SMF,0.0,0.0
2008,8,5,IND,0.0,399.0
2008,8,5,ISP,0.0,0.0
2008,8,5,JAN,0.0,0.0
2008,8,5,LIT,0.0,0.0
2008,8,5,MHT,0.0,0.0
2008,8,5,OKC,0.0,0.0
2008,8,5,PBI,0.0,0.0
2008,8,5,PIT,0.0,191.0
2008,8,5,RSW,0.0,8.0
2008,8,5,CRP,0.0,0.0
2008,8,5,TUL,0.0,0.0
2008,8,5,IAD,0.0,0.0
2008,8,5,OMA,0.0,0.0
2008,8,5,SFO,0.0,3.0
2008,8,5,SNA,0.0,0.0
2008,8,6,ABQ,0.0,0.0
2008,8,6,AMA,0.0,0.0
2008,8,6,BWI,0.0,0.0
2008,8,6,DAL,0.0,0.0
2008,8,6,DEN,0.0,328.0
2008,8,6,ELP,0.0,0.0
2008,8,6,HOU,0.0,135.0
2008,8,6,LAS,0.0,3.0
2008,8,6,LAX,0.0,0.0
2008,8,6,LBB,0.0,0.0
2008,8,6,MAF,0.0,0.0
2008,8,6,MCI,0.0,0.0
2008,8,6,MCO,0.0,0.0
2008,8,6,MDW,0.0,3.0
2008,8,6,OAK,0.0,0.0
2008,8,6,PDX,0.0,0.0
2008,8,6,PHX,0.0,0.0
2008,8,6,SAN,0.0,0.0
2008,8,6,SEA,0.0,0.0
2008,8,6,SLC,0.0,0.0
2008,8,6,STL,0.0,46.0
2008,8,6,TPA,0.0,0.0
2008,8,6,TUS,0.0,0.0
2008,8,6,ALB,0.0,20.0
2008,8,6,AUS,0.0,0.0
2008,8,6,BNA,0.0,0.0
2008,8,6,FLL,0.0,0.0
2008,8,6,HRL,0.0,0.0
2008,8,6,PHL,0.0,18.0
2008,8,6,BDL,0.0,348.0
2008,8,6,BHM,0.0,0.0
2008,8,6,JAX,0.0,0.0
2008,8,6,MSY,0.0,0.0
2008,8,6,SDF,0.0,0.0
2008,8,6,CLE,0.0,0.0
2008,8,6,CMH,0.0,0.0
2008,8,6,DTW,0.0,0.0
2008,8,6,ONT,0.0,0.0
2008,8,6,ORF,0.0,0.0
2008,8,6,PVD,0.0,132.0
2008,8,6,RDU,0.0,0.0
2008,8,6,SAT,0.0,5.0
2008,8,6,BOI,0.0,0.0
2008,8,6,GEG,0.0,0.0
2008,8,6,RNO,0.0,0.0
2008,8,6,BUF,0.0,0.0
2008,8,6,BUR,0.0,0.0
2008,8,6,SJC,0.0,0.0
2008,8,6,SMF,0.0,0.0
2008,8,6,IND,0.0,0.0
2008,8,6,ISP,0.0,284.0
2008,8,6,JAN,0.0,0.0
2008,8,6,LIT,0.0,20.0
2008,8,6,MHT,0.0,394.0
2008,8,6,OKC,0.0,0.0
2008,8,6,PBI,0.0,5.0
2008,8,6,PIT,0.0,66.0
2008,8,6,RSW,0.0,99.0
2008,8,6,CRP,0.0,0.0
2008,8,6,TUL,0.0,0.0
2008,8,6,IAD,0.0,3.0
2008,8,6,OMA,0.0,0.0
2008,8,6,SFO,0.0,0.0
2008,8,6,SNA,0.0,0.0
2008,8,7,ABQ,0.0,0.0
2008,8,7,AMA,0.0,0.0
2008,8,7,BWI,0.0,0.0
2008,8,7,DAL,0.0,0.0
2008,8,7,DEN,0.0,5.0
2008,8,7,ELP,0.0,64.0
2008,8,7,HOU,0.0,0.0
2008,8,7,LAS,0.0,15.0
2008,8,7,LAX,0.0,0.0
2008,8,7,LBB,0.0,3.0
2008,8,7,MAF,0.0,0.0
2008,8,7,MCI,0.0,0.0
2008,8,7,MCO,0.0,0.0
2008,8,7,MDW,0.0,3.0
2008,8,7,OAK,0.0,0.0
2008,8,7,PDX,0.0,0.0
2008,8,7,PHX,0.0,173.0
2008,8,7,SAN,0.0,0.0
2008,8,7,SEA,0.0,0.0
2008,8,7,SLC,0.0,0.0
2008,8,7,STL,0.0,41.0
2008,8,7,TPA,0.0,0.0
2008,8,7,TUS,0.0,81.0
2008,8,7,ALB,0.0,23.0
2008,8,7,AUS,0.0,0.0
2008,8,7,BNA,0.0,0.0
2008,8,7,FLL,0.0,0.0
2008,8,7,HRL,0.0,0.0
2008,8,7,PHL,0.0,0.0
2008,8,7,BDL,0.0,546.0
2008,8,7,BHM,0.0,13.0
2008,8,7,JAX,0.0,218.0
2008,8,7,MSY,0.0,0.0
2008,8,7,SDF,0.0,0.0
2008,8,7,CLE,0.0,38.0
2008,8,7,CMH,0.0,0.0
2008,8,7,DTW,0.0,0.0
2008,8,7,ONT,0.0,0.0
2008,8,7,ORF,0.0,0.0
2008,8,7,PVD,0.0,20.0
2008,8,7,RDU,0.0,0.0
2008,8,7,SAT,0.0,0.0
2008,8,7,BOI,0.0,0.0
2008,8,7,GEG,0.0,0.0
2008,8,7,RNO,0.0,0.0
2008,8,7,BUF,0.0,84.0
2008,8,7,BUR,0.0,0.0
2008,8,7,SJC,0.0,0.0
2008,8,7,SMF,0.0,0.0
2008,8,7,IND,0.0,0.0
2008,8,7,ISP,0.0,8.0
2008,8,7,JAN,0.0,13.0
2008,8,7,LIT,0.0,20.0
2008,8,7,MHT,0.0,170.0
2008,8,7,OKC,0.0,8.0
2008,8,7,PBI,0.0,0.0
2008,8,7,PIT,0.0,5.0
2008,8,7,RSW,0.0,0.0
2008,8,7,CRP,0.0,0.0
2008,8,7,TUL,0.0,5.0
2008,8,7,IAD,0.0,0.0
2008,8,7,OMA,0.0,0.0
2008,8,7,SFO,0.0,0.0
2008,8,7,SNA,0.0,0.0
2008,8,8,ABQ,0.0,13.0
2008,8,8,AMA,0.0,0.0
2008,8,8,BWI,0.0,0.0
2008,8,8,DAL,0.0,0.0
2008,8,8,DEN,0.0,3.0
2008,8,8,ELP,0.0,8.0
2008,8,8,HOU,0.0,0.0
2008,8,8,LAS,0.0,0.0
2008,8,8,LAX,0.0,0.0
2008,8,8,LBB,0.0,0.0
2008,8,8,MAF,0.0,0.0
2008,8,8,MCI,0.0,0.0
2008,8,8,MCO,0.0,69.0
2008,8,8,MDW,0.0,0.0
2008,8,8,OAK,0.0,0.0
2008,8,8,PDX,0.0,0.0
2008,8,8,PHX,0.0,3.0
2008,8,8,SAN,0.0,0.0
2008,8,8,SEA,0.0,0.0
2008,8,8,SLC,0.0,8.0
2008,8,8,STL,0.0,0.0
2008,8,8,TPA,0.0,18.0
2008,8,8,TUS,0.0,0.0
2008,8,8,ALB,0.0,13.0
2008,8,8,AUS,0.0,0.0
2008,8,8,BNA,0.0,0.0
2008,8,8,FLL,0.0,0.0
2008,8,8,HRL,0.0,0.0
2008,8,8,PHL,0.0,0.0
2008,8,8,BDL,0.0,122.0
2008,8,8,BHM,0.0,0.0
2008,8,8,JAX,0.0,46.0
2008,8,8,MSY,0.0,41.0
2008,8,8,SDF,0.0,0.0
2008,8,8,CLE,0.0,0.0
2008,8,8,CMH,0.0,0.0
2008,8,8,DTW,0.0,0.0
2008,8,8,ONT,0.0,0.0
2008,8,8,ORF,0.0,0.0
2008,8,8,PVD,0.0,127.0
2008,8,8,RDU,0.0,0.0
2008,8,8,SAT,0.0,0.0
2008,8,8,BOI,0.0,0.0
2008,8,8,GEG,0.0,0.0
2008,8,8,RNO,0.0,0.0
2008,8,8,BUF,0.0,5.0
2008,8,8,BUR,0.0,0.0
2008,8,8,SJC,0.0,0.0
2008,8,8,SMF,0.0,0.0
2008,8,8,IND,0.0,0.0
2008,8,8,ISP,0.0,229.0
2008,8,8,JAN,0.0,0.0
2008,8,8,LIT,0.0,0.0
2008,8,8,MHT,0.0,97.0
2008,8,8,OKC,0.0,0.0
2008,8,8,PBI,0.0,0.0
2008,8,8,PIT,0.0,0.0
2008,8,8,RSW,0.0,0.0
2008,8,8,CRP,0.0,0.0
2008,8,8,TUL,0.0,0.0
2008,8,8,IAD,0.0,0.0
2008,8,8,OMA,0.0,0.0
2008,8,8,SFO,0.0,0.0
2008,8,8,SNA,0.0,0.0
2008,8,9,ABQ,0.0,15.0
2008,8,9,AMA,0.0,0.0
2008,8,9,BWI,0.0,0.0
2008,8,9,DAL,0.0,0.0
2008,8,9,DEN,0.0,0.0
2008,8,9,ELP,0.0,0.0
2008,8,9,HOU,0.0,0.0
2008,8,9,LAS,0.0,0.0
2008,8,9,LAX,0.0,0.0
2008,8,9,LBB,0.0,0.0
2008,8,9,MAF,0.0,0.0
2008,8,9,MCI,0.0,3.0
2008,8,9,MCO,0.0,79.0
2008,8,9,MDW,0.0,0.0
2008,8,9,OAK,0.0,0.0
2008,8,9,PDX,0.0,23.0
2008,8,9,PHX,0.0,0.0
2008,8,9,SAN,0.0,0.0
2008,8,9,SEA,0.0,74.0
2008,8,9,SLC,0.0,0.0
2008,8,9,STL,0.0,0.0
2008,8,9,TPA,0.0,66.0
2008,8,9,TUS,0.0,0.0
2008,8,9,ALB,0.0,0.0
2008,8,9,AUS,0.0,0.0
2008,8,9,BNA,0.0,0.0
2008,8,9,FLL,0.0,259.0
2008,8,9,HRL,0.0,0.0
2008,8,9,PHL,0.0,0.0
2008,8,9,BDL,0.0,0.0
2008,8,9,BHM,0.0,0.0
2008,8,9,JAX,0.0,28.0
2008,8,9,MSY,0.0,0.0
2008,8,9,SDF,0.0,0.0
2008,8,9,CLE,0.0,94.0
2008,8,9,CMH,0.0,66.0
2008,8,9,DTW,0.0,30.0
2008,8,9,ONT,0.0,0.0
2008,8,9,ORF,0.0,0.0
2008,8,9,PVD,0.0,0.0
2008,8,9,RDU,0.0,0.0
2008,8,9,SAT,0.0,0.0
2008,8,9,BOI,0.0,0.0
2008,8,9,GEG,0.0,0.0
2008,8,9,RNO,0.0,0.0
2008,8,9,BUF,0.0,56.0
2008,8,9,BUR,0.0,0.0
2008,8,9,SJC,0.0,0.0
2008,8,9,SMF,0.0,0.0
2008,8,9,IND,0.0,0.0
2008,8,9,ISP,0.0,0.0
2008,8,9,JAN,0.0,0.0
2008,8,9,LIT,0.0,58.0
2008,8,9,MHT,0.0,0.0
2008,8,9,OKC,0.0,0.0
2008,8,9,PBI,0.0,36.0
2008,8,9,PIT,0.0,0.0
2008,8,9,RSW,0.0,18.0
2008,8,9,CRP,0.0,0.0
2008,8,9,TUL,0.0,218.0
2008,8,9,IAD,0.0,0.0
2008,8,9,OMA,0.0,0.0
2008,8,9,SFO,0.0,0.0
2008,8,9,SNA,0.0,0.0
2008,8,10,ABQ,0.0,0.0
2008,8,10,AMA,0.0,0.0
2008,8,10,BWI,0.0,0.0
2008,8,10,DAL,0.0,0.0
2008,8,10,DEN,0.0,0.0
2008,8,10,ELP,0.0,0.0
2008,8,10,HOU,0.0,0.0
2008,8,10,LAS,0.0,0.0
2008,8,10,LAX,0.0,0.0
2008,8,10,LBB,0.0,18.0
2008,8,10,MAF,0.0,0.0
2008,8,10,MCI,0.0,0.0
2008,8,10,MCO,0.0,0.0
2008,8,10,MDW,0.0,0.0
2008,8,10,OAK,0.0,0.0
2008,8,10,PDX,0.0,0.0
2008,8,10,PHX,0.0,0.0
2008,8,10,SAN,0.0,0.0
2008,8,10,SEA,0.0,0.0
2008,8,10,SLC,0.0,5.0
2008,8,10,STL,0.0,0.0
2008,8,10,TPA,0.0,0.0
2008,8,10,TUS,0.0,0.0
2008,8,10,ALB,0.0,5.0
2008,8,10,AUS,0.0,0.0
2008,8,10,BNA,0.0,0.0
2008,8,10,FLL,0.0,0.0
2008,8,10,HRL,0.0,0.0
2008,8,10,PHL,0.0,439.0
2008,8,10,BDL,0.0,41.0
2008,8,10,BHM,0.0,0.0
2008,8,10,JAX,0.0,0.0
2008,8,10,MSY,0.0,0.0
2008,8,10,SDF,0.0,0.0
2008,8,10,CLE,0.0,46.0
2008,8,10,CMH,0.0,0.0
2008,8,10,DTW,0.0,0.0
2008,8,10,ONT,0.0,0.0
2008,8,10,ORF,0.0,56.0
2008,8,10,PVD,0.0,0.0
2008,8,10,RDU,0.0,30.0
2008,8,10,SAT,0.0,0.0
2008,8,10,BOI,0.0,0.0
2008,8,10,GEG,0.0,0.0
2008,8,10,RNO,0.0,0.0
2008,8,10,BUF,0.0,211.0
2008,8,10,BUR,0.0,0.0
2008,8,10,SJC,0.0,0.0
2008,8,10,SMF,0.0,0.0
2008,8,10,IND,0.0,0.0
2008,8,10,ISP,0.0,3.0
2008,8,10,JAN,0.0,18.0
2008,8,10,LIT,0.0,196.0
2008,8,10,MHT,0.0,157.0
2008,8,10,OKC,0.0,0.0
2008,8,10,PBI,0.0,147.0
2008,8,10,PIT,0.0,36.0
2008,8,10,RSW,0.0,18.0
2008,8,10,CRP,0.0,0.0
2008,8,10,TUL,0.0,353.0
2008,8,10,IAD,0.0,0.0
2008,8,10,OMA,0.0,5.0
2008,8,10,SFO,0.0,0.0
2008,8,10,SNA,0.0,0.0
2008,8,11,ABQ,0.0,0.0
2008,8,11,AMA,0.0,0.0
2008,8,11,BWI,0.0,0.0
2008,8,11,DAL,0.0,3.0
2008,8,11,DEN,0.0,0.0
2008,8,11,ELP,0.0,15.0
2008,8,11,HOU,0.0,0.0
2008,8,11,LAS,0.0,0.0
2008,8,11,LAX,0.0,0.0
2008,8,11,LBB,0.0,28.0
2008,8,11,MAF,0.0,53.0
2008,8,11,MCI,0.0,0.0
2008,8,11,MCO,0.0,0.0
2008,8,11,MDW,0.0,0.0
2008,8,11,OAK,0.0,0.0
2008,8,11,PDX,0.0,0.0
2008,8,11,PHX,0.0,0.0
2008,8,11,SAN,0.0,0.0
2008,8,11,SEA,0.0,0.0
2008,8,11,SLC,0.0,0.0
2008,8,11,STL,0.0,0.0
2008,8,11,TPA,0.0,0.0
2008,8,11,TUS,0.0,0.0
2008,8,11,ALB,0.0,386.0
2008,8,11,AUS,0.0,0.0
2008,8,11,BNA,0.0,0.0
2008,8,11,FLL,0.0,38.0
2008,8,11,HRL,0.0,0.0
2008,8,11,PHL,0.0,0.0
2008,8,11,BDL,0.0,340.0
2008,8,11,BHM,0.0,0.0
2008,8,11,JAX,0.0,0.0
2008,8,11,MSY,0.0,221.0
2008,8,11,SDF,0.0,0.0
2008,8,11,CLE,0.0,0.0
2008,8,11,CMH,0.0,0.0
2008,8,11,DTW,0.0,0.0
2008,8,11,ONT,0.0,0.0
2008,8,11,ORF,0.0,71.0
2008,8,11,PVD,0.0,64.0
2008,8,11,RDU,0.0,0.0
2008,8,11,SAT,0.0,0.0
2008,8,11,BOI,0.0,0.0
2008,8,11,GEG,0.0,0.0
2008,8,11,RNO,0.0,0.0
2008,8,11,BUF,0.0,185.0
2008,8,11,BUR,0.0,0.0
2008,8,11,SJC,0.0,0.0
2008,8,11,SMF,0.0,0.0
2008,8,11,IND,0.0,0.0
2008,8,11,ISP,0.0,107.0
2008,8,11,JAN,0.0,287.0
2008,8,11,LIT,0.0,3.0
2008,8,11,MHT,0.0,46.0
2008,8,11,OKC,0.0,1173.0
2008,8,11,PBI,0.0,0.0
2008,8,11,PIT,0.0,3.0
2008,8,11,RSW,0.0,28.0
2008,8,11,CRP,0.0,0.0
2008,8,11,TUL,0.0,28.0
2008,8,11,IAD,0.0,0.0
2008,8,11,OMA,0.0,0.0
2008,8,11,SFO,0.0,0.0
2008,8,11,SNA,0.0,0.0
2008,8,12,ABQ,0.0,0.0
2008,8,12,AMA,0.0,0.0
2008,8,12,BWI,0.0,0.0
2008,8,12,DAL,0.0,0.0
2008,8,12,DEN,0.0,0.0
2008,8,12,ELP,0.0,84.0
2008,8,12,HOU,0.0,0.0
2008,8,12,LAS,0.0,0.0
2008,8,12,LAX,0.0,0.0
2008,8,12,LBB,0.0,0.0
2008,8,12,MAF,0.0,0.0
2008,8,12,MCI,0.0,0.0
2008,8,12,MCO,0.0,0.0
2008,8,12,MDW,0.0,0.0
2008,8,12,OAK,0.0,0.0
2008,8,12,PDX,0.0,0.0
2008,8,12,PHX,0.0,0.0
2008,8,12,SAN,0.0,0.0
2008,8,12,SEA,0.0,0.0
2008,8,12,SLC,0.0,0.0
2008,8,12,STL,0.0,0.0
2008,8,12,TPA,0.0,18.0
2008,8,12,TUS,0.0,0.0
2008,8,12,ALB,0.0,51.0
2008,8,12,AUS,0.0,8.0
2008,8,12,BNA,0.0,0.0
2008,8,12,FLL,0.0,160.0
2008,8,12,HRL,0.0,0.0
2008,8,12,PHL,0.0,0.0
2008,8,12,BDL,0.0,18.0
2008,8,12,BHM,0.0,145.0
2008,8,12,JAX,0.0,117.0
2008,8,12,MSY,0.0,13.0
2008,8,12,SDF,0.0,0.0
2008,8,12,CLE,0.0,0.0
2008,8,12,CMH,0.0,0.0
2008,8,12,DTW,0.0,0.0
2008,8,12,ONT,0.0,0.0
2008,8,12,ORF,0.0,0.0
2008,8,12,PVD,0.0,28.0
2008,8,12,RDU,0.0,0.0
2008,8,12,SAT,0.0,155.0
2008,8,12,BOI,0.0,0.0
2008,8,12,GEG,0.0,0.0
2008,8,12,RNO,0.0,0.0
2008,8,12,BUF,0.0,0.0
2008,8,12,BUR,0.0,0.0
2008,8,12,SJC,0.0,0.0
2008,8,12,SMF,0.0,0.0
2008,8,12,IND,0.0,0.0
2008,8,12,ISP,0.0,0.0
2008,8,12,JAN,0.0,701.0
2008,8,12,LIT,0.0,165.0
2008,8,12,MHT,0.0,74.0
2008,8,12,OKC,0.0,0.0
2008,8,12,PBI,0.0,0.0
2008,8,12,PIT,0.0,0.0
2008,8,12,RSW,0.0,3.0
2008,8,12,CRP,0.0,0.0
2008,8,12,TUL,0.0,8.0
2008,8,12,IAD,0.0,0.0
2008,8,12,OMA,0.0,33.0
2008,8,12,SFO,0.0,0.0
2008,8,12,SNA,0.0,0.0
2008,8,13,ABQ,0.0,0.0
2008,8,13,AMA,0.0,94.0
2008,8,13,BWI,0.0,0.0
2008,8,13,DAL,0.0,0.0
2008,8,13,DEN,0.0,0.0
2008,8,13,ELP,0.0,0.0
2008,8,13,HOU,0.0,53.0
2008,8,13,LAS,0.0,0.0
2008,8,13,LAX,0.0,0.0
2008,8,13,LBB,0.0,10.0
2008,8,13,MAF,0.0,0.0
2008,8,13,MCI,0.0,0.0
2008,8,13,MCO,0.0,10.0
2008,8,13,MDW,0.0,0.0
2008,8,13,OAK,0.0,0.0
2008,8,13,PDX,0.0,0.0
2008,8,13,PHX,0.0,3.0
2008,8,13,SAN,0.0,0.0
2008,8,13,SEA,0.0,0.0
2008,8,13,SLC,0.0,0.0
2008,8,13,STL,0.0,0.0
2008,8,13,TPA,0.0,3.0
2008,8,13,TUS,0.0,0.0
2008,8,13,ALB,0.0,81.0
2008,8,13,AUS,0.0,0.0
2008,8,13,BNA,0.0,0.0
2008,8,13,FLL,0.0,0.0
2008,8,13,HRL,0.0,0.0
2008,8,13,PHL,0.0,0.0
2008,8,13,BDL,0.0,0.0
2008,8,13,BHM,0.0,0.0
2008,8,13,JAX,0.0,160.0
2008,8,13,MSY,0.0,549.0
2008,8,13,SDF,0.0,0.0
2008,8,13,CLE,0.0,0.0
2008,8,13,CMH,0.0,0.0
